true,predicted
0,0.33843086917966103
1,0.7365070533671768
0,0.4091387653221933
0,0.4760578668569486
1,0.4383977753717867
0,0.19600783425989707
1,0.4986770195215909
0,0.17967635357429138
0,0.24880218926571207
1,0.4144869080288177
0,0.10966776487746879
0,0.09436768363883549
0,0.2864131900249549
1,0.8307535983533277
0,0.3738837322916695
0,0.31478708067201233
1,0.49513490945478805
1,0.5585545401180723
0,0.001
1,0.999
1,0.999
0,0.49328850297049864
1,0.7372600174423163
1,0.5613418643175045
0,0.07464287307388617
0,0.5338255754118615
0,0.2631444386760092
0,0.3098538668532086
0,0.01786397783227045
1,0.9546226884812368
1,0.7592423883806989
0,0.1315246643394585
1,0.56934049871193
1,0.7292885068816387
1,0.5642478434102041
1,0.681724577952895
1,0.6079285063190119
0,0.2675852548060446
0,0.21388551944069947
1,0.7742421598238073
1,0.999
1,0.6273371745579142
1,0.8497813457961059
1,0.9552804025096299
0,0.3438103291980232
0,0.3018925247417566
1,0.9005158754492262
1,0.9341779071562695
0,0.5603391373674065
1,0.7775218439510464
0,0.5397697232868083
0,0.001
0,0.4084551702442606
0,0.45008058692962166
1,0.8922615476294327
0,0.48567459887574116
1,0.9573800410904454
0,0.30692616964250174
0,0.08793201045792867
0,0.29785393545269356
1,0.5897639262834936
1,0.7988581443170677
0,0.31743791871631033
1,0.7571582196748751
1,0.8378825783601569
0,0.3442353143185289
0,0.07887529551366637
1,0.5580727665864672
0,0.3524836865557137
1,0.6764034547328259
0,0.4874004255461817
1,0.9942424457593558
0,0.5296170910050773
0,0.001
0,0.001
0,0.13484050073975645
1,0.9154481357338486
1,0.7934046447354862
1,0.7954588241900499
0,0.25249446082139093
1,0.7014048530393592
0,0.17018756989435646
1,0.7991734807805277
1,0.7815652296904968
1,0.37306388366739746
1,0.5889850978178295
1,0.8323333865907908
0,0.662051638563314
1,0.8022315746835327
0,0.1668871778245929
0,0.0692483209090756
0,0.001
0,0.6239925780357023
1,0.9349035370586833
1,0.5615271531539149
0,0.41775402066642076
1,0.6382323482546463
0,0.004935544196115305
0,0.40252261337950335
1,0.6202500630380755
1,0.18786426678489343
0,0.40035915988654286
1,0.4229642150588364
0,0.27830636972043654
0,0.3158648583990182
1,0.7002734236881927
0,0.10533005498859657
0,0.001
1,0.9652320222166648
0,0.6186658649986188
1,0.9568542134481827
1,0.999
0,0.11702848367130281
0,0.18712977914545348
0,0.12435983942802767
0,0.1752297137587727
1,0.9242211686663451
1,0.6835695579886016
1,0.49710397881138363
1,0.6683846826862506
1,0.999
1,0.999
1,0.6889086688097588
1,0.3798431365854311
0,0.29227695417976124
0,0.001
1,0.8223936051081394
0,0.19802246661143347
1,0.5905362034769798
0,0.046978231074633614
1,0.8109776191598753
0,0.5410289011295428
1,0.5102365645746192
1,0.6143138700778565
1,0.6548621614285857
0,0.1715449716115163
0,0.001
1,0.6097130208390557
0,0.23746862521333933
1,0.999
1,0.2872610427047396
0,0.11802471382462745
1,0.6876215711789464
0,0.20446570910911555
1,0.7517117219270822
0,0.3424061600056241
0,0.38763301023144925
1,0.999
1,0.6986461948715763
1,0.8260288595485215
1,0.5155970862688167
0,0.07035592203198548
0,0.4289354367769621
0,0.27227555797101527
0,0.001
0,0.08441977141135895
1,0.8160766325955559
0,0.20730717328768813
0,0.4268696477033609
1,0.6941084112345208
0,0.053016364080965966
1,0.7889502693457162
0,0.06672473886528635
0,0.4304126792436307
1,0.9599923032147254
0,0.23144471593496332
0,0.3933381111388672
1,0.9877439028933822
0,0.2192358834385389
1,0.8185934556367265
1,0.3983541632974018
1,0.7642666172663564
1,0.9493877872075325
0,0.3912735832690904
0,0.6315957970853665
0,0.03695608927747698
0,0.41061925680226924
1,0.9377302486201693
0,0.178227699641072
0,0.5003938646235473
1,0.6841778914702696
1,0.6177745488907351
1,0.6453806889683047
1,0.9230042475018767
1,0.3381143151597726
0,0.13831445603436793
0,0.2783933959850383
0,0.21447590599655927
0,0.026051191390963346
1,0.7158536266049009
1,0.8655939345223538
1,0.49435648185457765
1,0.47809635322271415
0,0.23519438474909246
0,0.3545076924014622
0,0.001
0,0.08799583629069374
1,0.5473223538348047
0,0.5176792036275997
0,0.36826686774180384
0,0.34491588742820445
0,0.16864618206041754
0,0.18654275609262386
1,0.866257857795788
0,0.19987779685618168
0,0.29978619496346415
1,0.8828357697615329
0,0.13158483092730486
1,0.8489862557978909
1,0.5801131573132656
1,0.5484928773894844
1,0.6910237624035683
1,0.999
1,0.9311701782172123
0,0.001
1,0.7367876339897553
0,0.31612844984633404
1,0.7580269633825025
0,0.31232134924389376
1,0.41337204590672094
0,0.46847289471929654
0,0.468421645253974
0,0.04191359939789868
0,0.4595135794334082
0,0.47116100453353904
1,0.5264865582821159
1,0.8007117762600102
0,0.001
0,0.265838836032173
0,0.5565467167280798
1,0.7565948678939168
0,0.13880912007520196
1,0.999
1,0.7534414542349208
0,0.17517270456765366
1,0.6484367423177393
1,0.9410284768398262
0,0.11616526915859707
1,0.6969765115767595
1,0.41301484038751557
1,0.9539143330093334
0,0.28841028790647777
0,0.21717441628050632
0,0.001712098772955306
1,0.7240534304311116
0,0.15713220413096868
1,0.5184340951361774
0,0.10773980374545017
0,0.33238902302085893
1,0.6519709901221586
0,0.13336665683435908
1,0.6580367833595713
0,0.001
1,0.7786778335917184
1,0.912091241614661
0,0.6787910604326743
0,0.3025164004561024
0,0.5596885633874655
1,0.654346245838682
1,0.9850679502929118
0,0.32242623741703147
0,0.001
0,0.6223976483982061
1,0.843956111801284
0,0.32566087647685027
0,0.23289181893328315
0,0.27159824543252914
1,0.8742136146849292
1,0.738173246049463
1,0.24401078866414216
1,0.6893864590478983
1,0.6300589488467987
1,0.5391427409037036
0,0.001
0,0.38958299262833307
0,0.001
1,0.45785468013344555
1,0.6840772908731676
0,0.21652022080392264
1,0.6048152224448062
1,0.6616973960799921
0,0.17415984521513253
0,0.23696533969188885
0,0.6159079766310213
1,0.5400378349412343
1,0.8224685330256051
1,0.5075155698597619
1,0.8856991525251701
0,0.5321973850786718
1,0.6521436870396453
0,0.02859899250660114
0,0.357925090130158
0,0.32893349906436753
1,0.6010812207259406
1,0.6290490069975664
0,0.44329903779559304
1,0.8610756372768369
0,0.31253798755347373
1,0.6643520681804347
1,0.7850512846121741
1,0.999
1,0.6831859954955993
1,0.7506496056641883
1,0.40356612366644146
1,0.6607590119798321
0,0.28816010754706534
1,0.7561421475069838
0,0.19656679181911457
0,0.3732446846777814
0,0.20263683686006623
0,0.08920127681988904
1,0.5378749666856908
0,0.04735677787218484
0,0.14187209341803328
1,0.742238436177475
1,0.7320962434965588
1,0.4762051497059772
1,0.7733586807945403
0,0.001
1,0.5891239658882513
0,0.2715005073461182
0,0.4523273779898016
0,0.001
1,0.6960486688643722
0,0.7631661373120958
0,0.2950471258761609
0,0.10325319803280941
1,0.7341176059972303
1,0.8863065427072332
1,0.999
1,0.5100318046245929
1,0.6823643218641294
0,0.5142833837188362
1,0.5526832472542812
1,0.9136781372480637
1,0.6595438950477411
1,0.834452046020206
1,0.5443425064026893
1,0.4018430789759883
1,0.5933075996407772
1,0.6969005210082996
1,0.7353862437823359
0,0.2882246881521967
0,0.26402975647559945
1,0.5200538351279321
0,0.15031710620994032
1,0.999
0,0.3286497986024157
1,0.4134369679234597
1,0.6924428547863978
0,0.18223787039275066
1,0.3541877992378918
0,0.1681651752940241
0,0.4947002081798234
1,0.8305373075672453
0,0.2985454615043064
1,0.8644310221809636
0,0.3800505388145142
1,0.5421746919624387
1,0.999
1,0.7064156525377765
0,0.11541381667664799
1,0.6399526321975789
0,0.4568549686141592
0,0.028901346602318245
1,0.4204420061744891
1,0.999
1,0.4124567513314272
0,0.2721504919380959
1,0.999
0,0.43106112301274924
0,0.07089613924666427
1,0.7085025137893719
1,0.6231273775732955
1,0.7641678696346769
1,0.9743037908866841
1,0.999
0,0.2820392988103355
0,0.2940378570012829
0,0.4450280406362323
1,0.7301104105313443
1,0.7080244557213498
1,0.2944302632196277
1,0.999
0,0.2257309177469665
0,0.40558458107109385
0,0.43883082600919077
0,0.35112986972962296
0,0.3171326130538595
0,0.5997841528960961
1,0.8777084257951983
0,0.23671985414510757
0,0.00959997099441412
0,0.5153324461344688
1,0.7622582367284775
0,0.17985436179752445
1,0.7720017578218457
1,0.5454742456446182
1,0.8403084217526523
0,0.4959247171328638
0,0.40272366076588473
0,0.4366344443844754
1,0.5155725891919706
1,0.8123660562219855
1,0.9502917997002713
0,0.2588892948841572
1,0.6528707527416002
0,0.20039167377689757
1,0.9168903976620575
0,0.3688189189981773
1,0.5689165464631876
0,0.37609239995546373
0,0.34864138744653184
0,0.20678989805299583
1,0.8295942648832025
0,0.32176367125076283
0,0.4785063572404698
1,0.8730690471327947
0,0.4690035055120645
0,0.11459987213618555
1,0.4113320009136495
1,0.4044414762539616
0,0.2740368282030579
0,0.2618483287888841
0,0.08746097634169861
0,0.5174702326883108
0,0.0718160819523852
0,0.41883032435096934
1,0.6044966114262947
1,0.786690207082287
0,0.0610029740045438
0,0.17956541143235927
1,0.6691829295362514
1,0.9849280641849757
0,0.21855439255024034
1,0.7705403038535914
0,0.20587849266238295
0,0.5341581248207539
1,0.7983031862787907
0,0.4490532871577497
0,0.001
0,0.17812772996255927
0,0.3607014993155062
0,0.44897792524889457
1,0.999
1,0.7942699467548341
1,0.5839626863209432
0,0.20789997749843508
0,0.39678464749418607
0,0.5606841333043004
0,0.025964561764282412
1,0.44774959746264437
1,0.6751004257357859
1,0.7873306086426565
0,0.2410801338315049
0,0.40942847051867515
0,0.12750899253809772
1,0.5242330910180922
0,0.42141190177051613
1,0.7266549020707962
0,0.13543261232764853
1,0.831004916180424
1,0.3789107029519213
0,0.17709476181563563
1,0.999
0,0.7259665878580535
0,0.40239921474008356
1,0.999
1,0.7346596120545897
1,0.9871116322585108
0,0.2172109612944955
1,0.5819881933267342
0,0.535776187854594
1,0.9416591403694655
1,0.999
1,0.5615344030514446
1,0.8335703177112265
0,0.18975396579507037
1,0.6353995188283723
1,0.8235147915445111
0,0.04185485688736157
1,0.8778013956389317
1,0.46576727385923083
1,0.999
1,0.6367823669689308
1,0.7222028312492725
1,0.999
1,0.9291287187712534
0,0.18740365455703129
0,0.001
1,0.7531270709622697
1,0.9565331775431187
0,0.48201274491546375
0,0.23014621452233086
0,0.22595458908172872
0,0.2989472173732638
0,0.03452514835695819
0,0.42706282393978634
1,0.999
1,0.6285823760447362
1,0.9241843632327695
0,0.06799116171988034
1,0.8272460863685738
0,0.1742203249212792
0,0.40112593358573245
1,0.4905509710701798
0,0.20989399357834912
0,0.28669994769357343
0,0.36006308444127166
0,0.20160478963730774
1,0.5600930974284997
0,0.08934921675546625
0,0.25444873849976474
1,0.8377103217884944
1,0.8181426708719504
0,0.27583074137364444
1,0.9297297230578164
1,0.999
0,0.5213116009119674
0,0.43665657136236746
0,0.4737604779423352
0,0.2114535064153896
0,0.46747453180358534
1,0.22770308404009543
0,0.2544377464893413
1,0.965263457571821
1,0.5767257135363495
1,0.8179556949733027
1,0.556160481953268
0,0.1084107552967773
0,0.09697865133137226
0,0.2200715961985116
0,0.36160792570766653
0,0.2368401656686001
0,0.09651348713588462
1,0.92149596549781
1,0.7950437314005282
1,0.263426390119522
1,0.7424560451504124
0,0.15548062449018113
0,0.28503760169561704
0,0.3444148718282844
1,0.999
0,0.16815479646723064
1,0.25053587159729784
1,0.16238803006441604
1,0.999
1,0.8616298381620185
1,0.6129831962048777
0,0.5475006783695876
1,0.5822651924294189
1,0.662068825769928
0,0.11162092613557559
0,0.1448929762594685
1,0.5702198774318546
0,0.1664994533774159
0,0.38439134371793426
1,0.9548980220773715
1,0.8340496533123293
0,0.03621829386680386
1,0.5861359263842986
1,0.5858035303896065
0,0.0613786829697309
0,0.1661508373551954
0,0.453318616459296
0,0.20714730414054333
0,0.3523753078562723
0,0.49024090157147593
0,0.37638273822876755
0,0.49246850347607096
0,0.4546947607675612
1,0.2916713802908635
1,0.8063772504645408
0,0.1458802266469037
1,0.802193805812644
0,0.6241386965369458
1,0.835625743679034
0,0.001
0,0.11947119927416744
1,0.999
0,0.3881159527956378
1,0.9269481904602523
1,0.9085454041952281
0,0.5157247382002246
1,0.486538742420403
1,0.5153102406080132
1,0.5759949518447172
1,0.762880281696814
0,0.4224938741136336
1,0.7903133862518306
1,0.8760442015120822
0,0.2936030348434858
1,0.6628105911904242
0,0.001
0,0.45061292228420524
0,0.2687138753719373
1,0.812923215985495
1,0.3187921497172625
0,0.001
0,0.3437921684087458
1,0.4059350866024132
1,0.999
1,0.43924308494588377
1,0.6737007844991678
0,0.11113550257235894
0,0.09373152389832495
1,0.7124182816322101
0,0.4312220966038892
0,0.5733561592828292
1,0.7818111049379529
1,0.5586444696880479
0,0.16885129877168387
0,0.16783275238087808
0,0.47566879397508016
0,0.1330006070883461
0,0.3662544059174135
0,0.0475910831826285
1,0.9790530562850545
1,0.5418889791372382
1,0.6327530647550796
1,0.6692797574287919
0,0.35708661988322915
0,0.32323093702634187
1,0.876481313895922
0,0.5105818646614717
0,0.27255713178718954
0,0.11336121540598668
0,0.001
1,0.5228714269534143
0,0.22270430936441957
0,0.001
1,0.5737268157666515
1,0.6555252565301171
0,0.4823545826846515
1,0.2806040513146211
1,0.999
1,0.9584881255967789
1,0.6006686688141293
0,0.18414880389171617
1,0.48363196561730665
0,0.38268293570642153
0,0.2839906135965096
0,0.5354552599460409
0,0.2909697290341672
1,0.7777303311087649
0,0.46323081959388546
0,0.09196626512557893
1,0.628643854885319
0,0.18633059889316
0,0.4896693952346133
1,0.3503284761628389
1,0.7655048531849713
0,0.43975551126141543
0,0.3990498285657271
1,0.999
1,0.627959503325898
0,0.2493646609890534
0,0.20621434039569944
1,0.8866435844489883
0,0.09758346310897753
0,0.28916353846919984
0,0.23055372173861396
0,0.09551914802352468
1,0.6921917984832621
1,0.801442386982327
0,0.5043465184726853
0,0.3947209928567518
1,0.8033472740049279
1,0.8710396979990599
1,0.825439939335306
0,0.06948011567898654
0,0.4087628530447557
0,0.001
0,0.45939658875177236
1,0.6602084719446666
1,0.5857771712616893
1,0.7599283204197531
1,0.6273923182424209
0,0.3407251052222765
0,0.1696232242812435
1,0.49298022509306166
1,0.802815119786909
1,0.5769823322817984
1,0.999
1,0.7975308695694237
1,0.44224528232752247
0,0.001
1,0.939254457676701
1,0.4330609409280981
1,0.630411161508275
1,0.8550619514175166
1,0.9211938622573397
1,0.4334016575691842
0,0.2137603876086357
0,0.31518926897027966
1,0.7697494606331057
1,0.8304690380689754
0,0.49162065837208707
1,0.9787291026705002
1,0.903006931864222
1,0.8223819460880823
0,0.37054934091257935
1,0.9079803344866241
0,0.001
1,0.9743432107895272
1,0.6667835269017727
1,0.6564089408851487
0,0.5017920911847754
0,0.37498219101325037
1,0.543386523881874
0,0.13780393734435556
0,0.26138993563162455
1,0.5540044915373388
0,0.001
0,0.4963986485271533
1,0.7639780299487549
1,0.8061773221751811
0,0.4343270461117889
1,0.999
0,0.38625601588775443
0,0.02881013343470154
0,0.3702688863797974
1,0.8761911643207582
0,0.20216315028108334
0,0.0959662464190798
1,0.7539917919876572
0,0.309316878512951
1,0.999
1,0.5651788172695049
0,0.11863535850942356
0,0.21910538630218512
1,0.3337860172680539
0,0.3255217560604586
0,0.3034689438849819
0,0.1676318377501741
1,0.4696170618952681
0,0.03371306213618386
1,0.627416098176798
0,0.24053473483342444
0,0.04542560931364589
0,0.4519247554063285
0,0.22346408091526768
1,0.8380624223394024
1,0.9396150480263084
1,0.8838031663614853
0,0.3412268584915791
0,0.21791190648163467
1,0.32870728839952734
0,0.6869902338667198
0,0.3743689319946681
1,0.7817789473550697
1,0.48311706965861545
1,0.7313898178100948
0,0.001
0,0.20149364950465992
1,0.40716238691432544
0,0.14201909173131338
0,0.4587040337299917
1,0.774730164962678
1,0.7477492656288344
0,0.20083737461185308
0,0.6581581360462151
0,0.5927026927875485
0,0.10121853330228761
1,0.8441672022073297
0,0.3216182904859184
1,0.35896946097382537
1,0.45317716187463275
0,0.11800403445658145
0,0.6831565225129113
0,0.5207712859999117
0,0.001
1,0.8649173680003239
1,0.6714605790050054
0,0.43400810480366914
1,0.7376945995220029
0,0.14585891622566421
1,0.7243132783149331
1,0.5995817520865468
1,0.836875576352333
1,0.4127218142452809
0,0.04318839472456826
0,0.04990133797197818
1,0.6301609564566225
0,0.34035213755266885
1,0.3605976549982292
1,0.6786520436685805
0,0.47299543971341673
1,0.29870613592130774
0,0.001
1,0.9792484511683753
1,0.8285053496497772
0,0.5259570932047863
1,0.8414127484337839
1,0.8425124660497203
0,0.001
1,0.85246463497108
0,0.47329766456697386
0,0.43578389582400134
0,0.33879306656792757
1,0.6756063066713038
1,0.999
1,0.7787489307265415
0,0.2578581901553621
1,0.8363586031415983
1,0.6068096342544888
1,0.999
1,0.6511096860242078
1,0.6192658185795343
1,0.999
0,0.18871850979106225
0,0.4399569822028232
1,0.8270948676998028
0,0.3723736552166439
0,0.21672762271821422
1,0.4954408834323523
0,0.07864818860645284
0,0.45785655766918404
0,0.49742942077484964
0,0.5104836939400504
1,0.9039568171197743
1,0.8053743193646001
0,0.22299136248824405
1,0.8288611279721954
0,0.001
0,0.25498800099753316
1,0.8922026520970444
1,0.7816985014608339
1,0.4981064639272272
1,0.6483556029688118
1,0.47968729682743805
1,0.7685387776226732
1,0.8832475221490268
0,0.03205673156539865
0,0.4241176385298576
1,0.9412695613850821
0,0.2938031024299066
0,0.001
1,0.9376621342780103
0,0.38866368939893425
0,0.43410983212355675
0,0.22291277650205166
1,0.999
0,0.3158114317829499
1,0.7427133782919978
0,0.19241114781849866
1,0.6838599176897996
0,0.367438296298795
1,0.8019996520214476
0,0.20487654593681082
0,0.001
0,0.3551995383243336
0,0.023666885833475593
0,0.33106907823966264
1,0.6250795451501735
0,0.26521187526528583
0,0.12161745026910903
1,0.5535944001364033
1,0.8713172790975456
1,0.4620110549486783
1,0.7632689668607942
0,0.48977131768114696
0,0.1020313634143169
0,0.45785548716683755
0,0.8689801296516584
1,0.999
0,0.3611100267023374
0,0.4510496756955573
0,0.08311639450369018
0,0.1797631597295476
0,0.1818247933978712
0,0.4583209970618568
0,0.5205873374557539
0,0.3893206702078962
0,0.21508196258451887
0,0.16947582073704787
0,0.2740405886716017
0,0.001
0,0.135325119805207
0,0.16917331026819482
1,0.7475687105328929
1,0.63363151119131
0,0.9653182113717926
0,0.001
0,0.5268340627088473
0,0.5953453331567147
1,0.691734912899103
0,0.1683620961200985
0,0.20407384165747788
1,0.8426972215035687
1,0.999
1,0.6753400194124777
0,0.001
1,0.999
1,0.7464482178088918
0,0.1955044601697107
1,0.5583795075140405
1,0.866177310251025
0,0.24452353377271338
0,0.35525331715147074
1,0.7658059381322746
1,0.682743281586536
1,0.4551470448925488
1,0.823062617403616
0,0.001
0,0.042424711394621895
1,0.6878083126514168
0,0.13759472803937176
0,0.001
1,0.7136337904760798
1,0.773262244221223
0,0.5820055393152201
0,0.47835835408109806
0,0.16724827312137358
0,0.23284915231937608
0,0.07616273002042456
1,0.866548411130266
1,0.342709765598439
1,0.6280748296811274
0,0.47345554116124433
1,0.8773298203779771
1,0.7882493374430476
1,0.999
1,0.8583788895990356
1,0.7984357332315191
0,0.3849536401566136
0,0.2753144311886192
1,0.7155420954535461
0,0.29406414189522256
1,0.8370061709648908
0,0.7242012670385167
1,0.999
1,0.7388364031875706
0,0.367954492645733
1,0.8492384901587104
1,0.618199777027699
0,0.24867356437192242
1,0.46731028696143545
0,0.45771207365083405
0,0.18633375199875557
1,0.9567128711718056
1,0.5289713292649691
1,0.9256682599766619
0,0.6829603880147375
0,0.13936077458775847
1,0.9368475555763648
1,0.8298959630298616
0,0.339031532804732
1,0.9921509061560867
1,0.5580284890233003
1,0.4910842482006422
0,0.001
1,0.7328178282981478
0,0.25178736092769194
1,0.47570551509682407
0,0.18857323767420267
1,0.999
0,0.1550675101647211
1,0.7447382686766408
0,0.001
1,0.8606944087994928
1,0.6740326505640394
0,0.14553086210416563
1,0.5908842207396219
1,0.8558940493119325
1,0.8678843218209453
1,0.9442490676269659
1,0.514980056389579
0,0.4077948206363293
1,0.9545259821685881
0,0.001
0,0.2809636896861093
1,0.6962244380950259
0,0.001
0,0.001
0,0.26449951410568323
1,0.48221157637368367
0,0.23227432150154947
0,0.3175965704111453
1,0.8399227696182
1,0.6572759518361198
1,0.5479045055194104
1,0.38049739220409734
1,0.999
0,0.3120694773972408
1,0.999
1,0.8529095798774808
1,0.5428801250551423
0,0.03874942030959286
0,0.15176033131254946
1,0.6941789863480589
1,0.7150389733277158
1,0.7021993375328052
0,0.331691798075819
1,0.778030978998365
1,0.6334141078693484
1,0.7088710017434909
0,0.40595105786276964
1,0.999
0,0.6735325279258315
1,0.999
0,0.34350872135224114
0,0.07527546192581777
1,0.8329605561970982
0,0.24128702336499497
1,0.7793191545577564
0,0.10772504541398878
1,0.6669568240791208
1,0.8887698463103174
0,0.001
0,0.08949850916266308
1,0.4101562695975355
0,0.08756975772422934
0,0.4268462443697669
0,0.001
1,0.6866615661254163
1,0.7471183793607514
0,0.05370912074578943
1,0.6304346163335298
1,0.999
1,0.7271284218314016
1,0.7483471624167618
1,0.7373821364802078
0,0.4726152239333155
0,0.4964173576127643
1,0.6684540343812062
0,0.42700319318934954
0,0.23131082517738732
0,0.2914532116422934
0,0.14706135743411353
0,0.00910727573710951
1,0.7281326346921475
0,0.15605575303405889
1,0.6629031910331782
1,0.6201518114528064
0,0.27760099875709127
1,0.6043833623665033
1,0.999
1,0.7884400272036698
0,0.593010552042606
1,0.9099902918227702
1,0.6328617612975188
0,0.001
0,0.12133850381537226
0,0.02695371828846213
0,0.2573413021018199
1,0.6198152912553121
0,0.001
1,0.9122075495574307
0,0.049718046010060885
0,0.11386414311667084
0,0.2514013353150302
0,0.5207667949369713
0,0.41347441562463466
1,0.5727151974189321
0,0.001
1,0.48504973716218386
1,0.8631077607235963
1,0.999
1,0.8502521802332763
0,0.48602650054673746
1,0.8611586550686413
0,0.05001935663275503
1,0.8061574258189268
0,0.47975256424696444
0,0.24722227124710236
1,0.8519282409188765
1,0.43703863172985424
0,0.46533251142085025
1,0.548907962305188
0,0.06098486583480214
1,0.999
0,0.311960165830365
0,0.40451448762137165
0,0.26733088612976996
1,0.6518302780239057
0,0.22910679068263096
1,0.9341237623174232
1,0.29128417856428007
1,0.6977994051327964
0,0.6241996422739962
0,0.17516637229833287
0,0.06455051957603208
0,0.3676822129735508
0,0.3913446492695505
1,0.36467483725549243
0,0.5140954032924703
1,0.6713802429162135
1,0.8245439382656011
1,0.6863240339211916
1,0.9203653990779465
0,0.08259197460752521
1,0.8360254896247474
1,0.622318219641843
1,0.8702233108254315
1,0.6745234117418464
0,0.30173715812530816
0,0.21700980244202675
0,0.2910368783899552
1,0.6433947657719852
0,0.17252845175315723
0,0.001
1,0.9412352080683728
1,0.6301831686117603
1,0.6772624252630246
1,0.5146128395697505
1,0.8755021267510017
0,0.001
0,0.16061252170300125
0,0.17497353327456155
1,0.6449476730216124
1,0.8386438512676019
1,0.9597927586318812
0,0.2000941889927912
1,0.7368257299117248
0,0.28011844953003645
0,0.3248914382264935
1,0.6790699455680393
0,0.25158859157303975
1,0.6966621805260275
1,0.7295194362316891
0,0.001
0,0.19420356293862537
1,0.6998750799192658
1,0.9467884669007792
0,0.3253735241785246
0,0.001
1,0.5816811120376307
0,0.336102231813287
1,0.999
1,0.8369876601037738
1,0.8115392886801468
0,0.001
1,0.6079064553902387
1,0.4354948397924361
1,0.45194572369900154
0,0.16245130853843304
1,0.8414819819357622
1,0.8958334289032565
0,0.39590785163733
1,0.8268915752968693
1,0.5695826945984923
0,0.43263399500955446
1,0.6918302284103164
0,0.1221855930636615
0,0.5338365644559786
1,0.8676181800344858
1,0.6354851543784217
0,0.31432827935571
0,0.011297448837753077
1,0.924861806169782
1,0.12657447474564
1,0.8258746385662696
0,0.2958784168464742
0,0.08345821626614666
0,0.2676321260425371
1,0.607149729768159
1,0.7126121693299363
1,0.850401104193239
0,0.37724379243174777
1,0.3640821564416872
1,0.3725391951024602
0,0.001
0,0.2588775260905718
1,0.866020650476655
0,0.14177668851709735
0,0.4103777870885088
1,0.7274661453265628
0,0.3871453561888068
1,0.5870202374167195
0,0.22439383859253598
0,0.10651654562247528
1,0.6240413685340613
0,0.24026089488429364
1,0.999
1,0.7148855086734277
0,0.10601492362265844
0,0.10430080862256855
0,0.29064322080405336
1,0.7464301425273623
0,0.09270390154459904
1,0.8080188998918572
1,0.8160346248819765
0,0.48076797778242497
0,0.6755004086815741
1,0.5253667960533815
1,0.7270381617812292
1,0.9196233191847591
0,0.20944998720421854
0,0.001
1,0.999
1,0.999
0,0.06851332616613892
1,0.8333040660191485
1,0.9660627142019859
0,0.001
0,0.001
0,0.23214260050152535
1,0.9867242081240224
0,0.001
1,0.8286196657453586
1,0.5940797203389141
0,0.577487119175428
0,0.2957621014559538
0,0.47920144156560984
1,0.7498798392414778
0,0.5410460341403551
1,0.4215037389906193
0,0.001
0,0.08439919875961482
0,0.400711297744879
0,0.4102178247527044
0,0.3532124668200033
0,0.001
1,0.999
0,0.29984950073712785
1,0.999
1,0.6055968449887468
1,0.7313087692311263
1,0.999
1,0.5124269971089227
0,0.22783413999927551
1,0.6902155928946831
0,0.22561036793896075
0,0.001
